sample,Abditibacteria,ABY1,Acidimicrobiia,Acidobacteriae,Actinobacteria,AD3,Alphaproteobacteria,Anaerolineae,Armatimonadia,AT.s3.28,Babeliae,Bacilli,bacteriap25,Bacteroidia,Bathyarchaeia,BD2.11.terrestrial.group,BD7.11,Bdellovibrionia,Berkelbacteria,Blastocatellia,BRH.c20a,Chlamydiae,Chloroflexia,Chthonomonadetes,Clostridia,Coriobacteriia,Cyanobacteriia,Deferribacteres,Dehalococcoidia,Desulfitobacteriia,Desulfovibrionia,Desulfuromonadia,Dojkabacteria,Elusimicrobia,Endomicrobia,Entotheonellia,FFCH5909,Fibrobacteria,Fimbriimonadia,Gammaproteobacteria,Gemmatimonadetes,Gitt.GS.136,Gracilibacteria,Halanaerobiia,Holophagae,JG30.KF.CM66,Kapabacteria,KD4.96,Kryptonia,Ktedonobacteria,Latescibacteria,Leptospirae,Limnochordia,Lineage.IIa,Lineage.IIb,Lineage.IIc,Longimicrobia,MB.A2.108,Methanobacteria,Methylomirabilia,Microgenomatia,Myxococcia,Nanoarchaeia,Negativicutes,Nitrososphaeria,Nitrospiria,OLB14,Oligoflexia,OM190,P2.11E,Parcubacteria,Phycisphaerae,Pla4.lineage,Planctomycetes,Polyangia,S0134.terrestrial.group,Saccharimonadia,Sericytochromatia,SHA.26,Spirochaetia,Subgroup.11,Subgroup.18,Subgroup.22,Subgroup.25,Subgroup.5,Sulfobacillia,Sumerlaeia,Symbiobacteriia,Synergistia,Syntrophobacteria,Thermoanaerobaculia,Thermoleophilia,Thermoplasmata,TK10,Unclassified.Class.in.Acidobacteriota,Unclassified.Class.in.Actinobacteriota,Unclassified.Class.in.Armatimonadota,Unclassified.Class.in.Bdellovibrionota,Unclassified.Class.in.Chloroflexi,Unclassified.Class.in.Cyanobacteria,Unclassified.Class.in.Desulfobacterota,Unclassified.Class.in.Elusimicrobiota,Unclassified.Class.in.FCPU426,Unclassified.Class.in.Firmicutes,Unclassified.Class.in.GAL15,Unclassified.Class.in.Gemmatimonadota,Unclassified.Class.in.Latescibacterota,Unclassified.Class.in.Margulisbacteria,Unclassified.Class.in.MBNT15,Unclassified.Class.in.Myxococcota,Unclassified.Class.in.NB1.j,Unclassified.Class.in.Nitrospirota,Unclassified.Class.in.Patescibacteria,Unclassified.Class.in.Proteobacteria,Unclassified.Class.in.RCP2.54,Unclassified.Class.in.SAR324.clade.Marine.group.B.,Unclassified.Class.in.TX1A.33,Unclassified.Class.in.WPS.2,Unclassified.Class.in.WS4,vadinHA49,Vampirivibrionia,Verrucomicrobiae,Vicinamibacteria,WWE3
I61,0,0,0.0299641438123849,0.197480376005427,0.129818780889621,0.0391123170849889,0.188797364085667,3.87634460703557e-5,3.87634460703557e-5,0,1.3567206124624e-4,0.0153115611977905,0,0.00337241980812094,0,0,0,1.5505378428142e-4,0,1.1629033821106e-4,0,0,0.00275220467099525,7.3650547533675e-4,5.0392479891462e-4,0,0,0,0,0,0,0,0,1.5505378428142e-4,0,7.75268921407113e-5,0,0,3.2948929159802e-4,0.060703556546177,0.00924508188777982,2.1319895338695e-4,0,0,0.00155053784281423,0.00259715088671383,0,3.488710146332e-4,0,0.0651225893981975,0,0,0,3.8763446070355e-4,5.81451691055335e-5,1.3567206124624e-4,0,0,0,5.0392479891462e-4,0,0.00783021610621184,0,0,0.00228704331815098,0,0,6.0083341409051e-4,0,0,5.81451691055335e-5,8.72177536583e-4,5.81451691055335e-5,0.00684174823141777,0.0134315340633782,1.9381723035177e-4,6.7836030623122e-4,0,9.69086151758891e-5,0,0,0,0,0,0.00155053784281423,0,0,1.5505378428142e-4,0,0,6.7836030623122e-4,0.0834383176664406,9.69086151758891e-5,0.0201182285105146,0,1.5505378428142e-4,2.9072584552766e-4,0,0.00242271537939723,9.69086151758891e-5,0,0,3.1010756856284e-4,0,0.00496172109700552,0,0,0,0,0,0,0,0,0,0.00810156022870433,0,0,0.0291888748909778,0,0,3.1010756856284e-4,0.0561100881868398,0.00930322705688536,0
I63,0,0,0.0140451648438115,0.158883468408215,0.167460067668581,0.0323196160201432,0.188606499331183,3.93421984420489e-5,9.83554961051224e-5,0,3.5407978597844e-4,5.7046187740971e-4,0,0.00954048312219687,1.5736879376819e-4,0,0,2.5572428987331e-4,0,6.491462742938e-4,0,9.83554961051224e-5,0.00358014005822645,0.00125895035014557,0.00310803367692187,0,3.3440868675741e-4,0,3.7375088519946e-4,0,3.3440868675741e-4,1.1802659532614e-4,5.90132976630734e-5,9.83554961051224e-5,1.5736879376819e-4,0,0,0,2.1638209143126e-4,0.0864938232748446,0.00971752301518609,0,0,0,0.0018490833267763,0.00218349201353372,2.7539538909434e-4,2.7539538909434e-4,0,0.0862774411834133,0,7.86843968840979e-5,0,9.6388386183019e-4,5.3111967896766e-4,9.83554961051224e-5,3.7375088519946e-4,0,1.1802659532614e-4,6.8848847273585e-4,0,0.00965850971752302,3.93421984420489e-5,0,0.00544889448422378,0,0,7.6717286961995e-4,0,0,2.7539538909434e-4,0.0029703359823747,3.93421984420489e-5,0.0100912739003856,0.017684318199701,0,0.00509481469824534,3.7375088519946e-4,2.9506648831536e-4,0.00114092375481942,0,0,0,0,0.0041702730348571904,0,0,9.83554961051224e-5,7.86843968840979e-5,0,4.9177748052561e-4,0.0610197497836179,1.7703989298922e-4,0.0172515540168385,0,3.93421984420489e-5,3.7375088519946e-4,0,0.00245888740262806,0,2.3605319065229e-4,0,3.7375088519946e-4,0,0.0010425682587143,0,0,0,0,0,1.1802659532614e-4,0,1.9671099221024e-4,0,0.00485876150759304,0,0,0.0328507356991109,0,1.1802659532614e-4,6.491462742938e-4,0.0350932410103077,0.0117829884333937,0
II73,0,0,0.0328922566538491,0.161897760687627,0.0968106763175752,0.0630701952801025,0.169211339817537,0,0,0,1.1309658448314e-4,0.00780366432933725,0,0.00122521299856744,6.2203121465731e-4,0,0,3.76988614943829e-5,0,2.4504259971348e-4,0,0,0.00467465882530348,9.9901982960114e-4,6.7857950689889e-4,1.5079544597753e-4,0,0,5.65482922415743e-5,0,0,0,0,7.53977229887657e-5,0,0,0,5.65482922415743e-5,0,0.0459172133001583,0.00955666138882606,1.6964487672472e-4,0,0,0.00116866470632587,0.00267661916610118,9.42471537359572e-5,0,0,0.0931350373218729,0,0,0,4.1468747643821e-4,7.53977229887657e-5,0,0,0,0,8.2937495287642e-4,0,0.00537208776294956,0,0,0.00465580939455628,0,0,6.0318178391012e-4,0,0,5.65482922415743e-5,0.00167759933650004,0,0.00948126366583729,0.00868958757445525,3.76988614943829e-5,9.9901982960114e-4,1.3194601523034e-4,3.3928975344944e-4,5.65482922415743e-5,0,0,0,0,0.00163990047500565,0,0,0,0,0,6.0318178391012e-4,0.131060091985222,7.1627836839327e-4,0.0205081806529443,0,1.1309658448314e-4,0.00105556812184272,0,0.00292166176581467,1.6964487672472e-4,7.53977229887657e-5,0,1.8849430747191e-4,3.76988614943829e-5,0.00414687476438212,0,0,0,0,0,3.2044032270225e-4,0,3.76988614943829e-5,3.76988614943829e-5,0.00356254241121918,0,0,0.0363040036190907,0,0,3.0159089195506e-4,0.0632963884490688,0.00614491442358441,0
II75,0,0,0.047145501397307,0.111711973287845,0.229430552027002,0.0326461728305448,0.159329292636011,0,3.084963524843e-4,0,0,0.0338257177076906,0,0.0037382499183392,1.0888106558269e-4,0,0,1.6332159837404e-4,0,0,0,0,0.00410118680361485,3.6293688527565e-4,0.00150618807389395,0,1.0888106558269e-4,0,0,0,0,0,0,7.25873770551301e-5,5.44405327913476e-5,0,0,0,1.8146844263782e-4,0.0647660871774398,0.0114143650419192,0,0,0,4.8996479512212e-4,0.00159692229521286,1.4517475411026e-4,0,0,0.0324647043879069,0,0,5.44405327913476e-5,2.9034950822052e-4,0,3.62936885275651e-5,9.07342213189126e-5,0,0,2.7220266395673e-4,0,0.0057162559430915,0,0,0.0014517475411026,0,0,0.00116139803288208,0,0,5.44405327913476e-5,0.00174209704932312,0,0.00172395020505934,0.013102021558451,0,0.00479076688563859,0,1.0888106558269e-4,1.4517475411026e-4,0,0,0,0,0.0014517475411026,0,0,9.07342213189126e-5,0,0,3.6293688527565e-4,0.159637788988495,1.2702790984647e-4,0.0335353681994701,0,0,3.9923057380321e-4,0,0.0018691249591696,0,0,0,0,0,0.00143360069683882,0,0,0,0,9.07342213189126e-5,0,0,7.25873770551301e-5,1.2702790984647e-4,0.00390157151671324,0,0,0.0158966355750735,0,3.62936885275651e-5,1.2702790984647e-4,0.0110332813123798,0.00339345987732733,0
II77,0,0,0.0221000631430376,0.243992125691788,0.0934516955762731,0.0402815436615533,0.218419195483416,3.71429632656093e-5,1.4857185306243e-4,0,0,0.0184786242246406,0,0.00169000482858522,2.6000074285926e-4,0,0,0,0,0.00105857445306987,0,7.42859265312187e-5,8.3571667347621e-4,4.4571555918731e-4,5.3857296735133e-4,0,1.3000037142963e-4,0,5.5714444898414e-5,0,0,1.1142888979682e-4,5.5714444898414e-5,3.3428666939048e-4,0,0,0,0,0,0.0678044794413698,0.00429001225717788,0,0,0,0.00178286223674925,9.8428852653864e-4,5.5714444898414e-5,1.4857185306243e-4,0,0.109961742747836,0,0,0,0,0,0,0,0,0,0.00286000817145192,0,0.0100657430449801,0,0,0.00143000408572596,0,0,5.5714444898414e-4,0,0,0,0.00143000408572596,0,0.00403001151431861,0.015785759387884,0,2.9714370612487e-4,0,1.6714333469524e-4,0,0,0,0,0,0.00297143706124875,0,5.5714444898414e-5,0,0,5.5714444898414e-5,2.9714370612487e-4,0.0466887048248709,3.5285815102328e-4,0.0117743193551982,5.5714444898414e-5,1.1142888979682e-4,0,0,0.00252572150206143,0,5.5714444898414e-4,0,1.4857185306243e-4,0,0.00323143780410801,0,1.6714333469524e-4,0,0,3.71429632656093e-5,8.5428815510901e-4,0,0,5.5714444898414e-5,0.0134828956654162,0,0,0.0103443152694722,0,0,1.8571481632804e-4,0.0311072317349478,0.0107900308286595,0
III67,0,0,0.0222226358205066,0.220141822851719,0.0729959612127529,0.124811554281673,0.211096428372015,3.72238455954885e-5,3.72238455954885e-5,0,6.328053751233e-4,0.0163598801392172,0,0.00394572763312178,0.00368516071395336,0,0,2.0473115077518e-4,0,0.00148895382381954,0,1.4889538238195e-4,0.00104226767667368,2.2334307357293e-4,4.2807422434811e-4,0,9.30596139887212e-5,0,2.4195499637067e-4,3.72238455954885e-5,0,0,0,0,0,1.6750730517969e-4,0,0,0,0.0792309553499972,0.00509966684658192,0,0,0,0.00230787842692029,0.00143311805542631,7.44476911909769e-5,0,0,0.0593534218020064,0,0,0,2.977907647639e-4,9.30596139887212e-5,0,1.6750730517969e-4,3.3501461035939e-4,3.72238455954885e-5,0.00405739916990824,0,0.00906400640250144,0,0,0.00348042956317817,3.72238455954885e-5,0,2.7917884196616e-4,0,0,9.30596139887212e-5,1.4889538238195e-4,0,0.00383405609633531,0.00986431908280444,3.72238455954885e-5,0.0017681326657857,1.4889538238195e-4,0,0,0,0,0,0,0.00398295147871727,0,0,7.44476911909769e-5,0,0,6.8864114351653e-4,0.0359396229224441,4.2807422434811e-4,0.00826369372219844,0,3.72238455954885e-5,2.0473115077518e-4,0,0.00106087959947142,0,7.44476911909769e-5,0,7.44476911909769e-5,0,0.0143125686314653,0,0,0,0,0,0.00106087959947142,0,0,0,0.00794729103463679,0,0,0.0237674254127194,0,0,1.8611922797744e-4,0.0291462711012675,0.0114649444434104,0
III69,0,0,0.0242255611203858,0.177017250973845,0.133481728807271,0.122741606381005,0.188369504730106,1.1129660545353e-4,5.56483027267668e-5,0,2.2259321090706e-4,0.013207197180486,0,0.00261547022815804,0.00209608606937488,0,0,2.5969207939157e-4,0,0.00102021888332406,0,1.2984603969578e-4,0.00192914116119458,0,5.1938415878315e-4,0,0,0,1.1129660545353e-4,0,0,0,0,0,0,0,0,0,1.8549434242255e-4,0.0623446484882211,0.00992394731960675,5.56483027267668e-5,0,0,0.00148395473938045,0.0013355592654424,5.56483027267668e-5,0,0,0.0485438694119829,0,0,3.70988684845112e-5,3.8953811908736e-4,0,0,0,2.5969207939157e-4,0,0.00489705063995548,0,0.00875533296234465,0,0,0.00404377666481172,5.56483027267668e-5,0,6.677796327212e-4,0,0,9.2747171211278e-5,2.5969207939157e-4,9.2747171211278e-5,0.00647375255054721,0.0105360786496012,0,0.00244852531997774,7.9762567241699e-4,0,0,0,0,0,0,0.00281951400482285,0,0,0,0,0,4.8228529029864e-4,0.0692821368948247,3.7098868484511e-4,0.0171396772398442,0,1.2984603969578e-4,0,0,0.00129846039695789,0,2.5969207939157e-4,0,0,0,0.0155444258950102,0,0,0,0,0,5.008347245409e-4,3.70988684845112e-5,3.70988684845112e-5,0,0.00675199406418104,0,0,0.027286217770358,0,0,0,0.0175477647931738,0.00866258579113337,0
III71,0,0,0.0191465468837732,0.25830058019839,0.0835485682201011,0.0854950402395658,0.177503275313494,0,2.2459292532285e-4,0,2.0587684821261e-4,0.0264458169567659,0,0.00204005240501591,0.00226464533033876,0,3.74321542204754e-5,3.1817331087404e-4,0,0.0019839041736852,0,9.35803855511885e-5,0.00145985401459854,0.00112296462661426,9.1708777840164e-4,0,3.3688938798427e-4,0,1.3101253977166e-4,7.48643084409508e-5,0,0,0,1.6844469399213e-4,0,0,0,0,4.6790192775594e-4,0.0509825940482875,0.0088901366273629,0,0,0,0.00252667040988209,0.00149728616881902,0,0,0,0.0788695489425416,0,0,0,4.1175369642522e-4,0,0,0,7.48643084409508e-5,0,0.00136627362904735,3.74321542204754e-5,0.0168819015534344,0,0,0.00232079356166947,0,0,7.486430844095e-4,0,0,0,5.989144675276e-4,0,0.0040239565787011,0.016301703163017,0,8.2350739285045e-4,2.4330900243309e-4,1.1229646266142e-4,0,0,0,0,0,0.00522178551375632,0,0,7.48643084409508e-5,0,0,9.35803855511885e-5,0.0424480628860191,3.9303761931499e-4,0.0148979973797492,0,0,5.61482313307131e-5,0,0.00265768294965375,0,9.35803855511885e-5,0,4.1175369642522e-4,0,0.00247052217855138,0,5.61482313307131e-5,0,0,0,3.5560546509451e-4,0,2.0587684821261e-4,9.35803855511885e-5,0.00776717200074864,0,0,0.0122590305072057,0,3.74321542204754e-5,2.6202507954332e-4,0.049447875725248,0.0116975481938986,0
IV79,0,0,0.0297027902069919,0.171541343810251,0.106369820655535,0.102113572701808,0.101240496198479,3.4559278256757e-4,5.45672814580378e-5,0,1.4551275055476e-4,0.01446032958638,0,0.00292844410491469,0.00105496744152206,0,0,2.5464731347084e-4,0,0.00121866928589618,0,1.0913456291607e-4,0.00341954963803703,6.366182836771e-4,3.4559278256757e-4,0,1.8189093819345e-4,0,0,0,0,0,0,2.9102550110953e-4,0,0,0,0,2.3645821965149e-4,0.0253737858779876,0.0315580777765652,0,0,0,0.00294663319873404,0.00163701844374113,5.45672814580378e-5,8.9126559714795e-4,0,0.157190148786787,0,0,0,2.3645821965149e-4,3.63781876386918e-5,1.0913456291607e-4,0,1.4551275055476e-4,0,2.1826912583215e-4,1.2732365673542e-4,0.0066935865255193,1.0913456291607e-4,0,0.00180072028811525,0,0,6.9118556513514e-4,0,1.8189093819345e-4,7.27563752773837e-5,0.00167339663137982,3.63781876386918e-5,0.00623885918003565,0.0106406198843174,0,0.00163701844374113,2.9102550110953e-4,2.000800320128e-4,0,0,0,0,0,0.00309214594928881,0,0,0,0,0,1.2732365673542e-4,0.106024227872967,1.8189093819345e-4,0.0313579977445524,0,0,6.366182836771e-4,0,0.0024555276656117,1.6370184437411e-4,1.0913456291607e-4,0,5.0929462694168e-4,0,0.00376514242060461,0,5.45672814580378e-5,0,0,0,1.2732365673542e-4,0,0,0,0.00183709847575394,0,0,0.0277929353559606,0,0,2.3645821965149e-4,0.0186983884462876,0.0153879733711666,0
IV81,0,0,0.0253394693483325,0.141942692650039,0.136961915042706,0.100695036266879,0.137624756169157,5.68149536958127e-5,2.6513645058045e-4,0,1.7044486108743e-4,0.0119879552298165,3.78766357972085e-5,0.00418536825559154,0.00143931216029392,0,0,2.8407476847906e-4,0,4.3558131166789e-4,0,3.78766357972085e-5,0.00626858322443801,0.00113629907391625,7.1965608014696e-4,0,3.78766357972085e-5,0,7.5753271594417e-5,0,0,0,3.78766357972085e-5,1.5150654318883e-4,0,9.46915894930212e-5,0,0,2.4619813268185e-4,0.0315701759369733,0.020339753423101,0,0,0,0.0026703028237032,0.00244304300891995,0,3.2195140427627e-4,0,0.115902505539458,0,0,3.78766357972085e-5,3.7876635797208e-4,3.78766357972085e-5,7.5753271594417e-5,0,1.7044486108743e-4,0,4.9239626536371e-4,0,0.00587087854856732,0,0,0.00301119254587808,0,3.78766357972085e-5,7.1965608014696e-4,0,1.3256822529023e-4,1.1362990739162e-4,0.00100373084862603,0,0.00473457947465106,0.0127833645815579,0,0.00102266916652463,3.7876635797208e-4,9.46915894930212e-5,0,0,0,0,0,0.00236728973732553,0,0,0,0,0,1.3256822529023e-4,0.109728613904513,2.2725981478325e-4,0.0385016002878624,0,5.68149536958127e-5,7.1965608014696e-4,0,0.00335208226805295,1.5150654318883e-4,1.3256822529023e-4,0,4.1664299376929e-4,0,0.00308694581747249,0,1.1362990739162e-4,0,0,0,0,0,0,0,0.00229153646573111,0,0,0.0224040300740488,0,0,3.4088972217487e-4,0.0324981535140049,0.008901009412344,0
